Data Statistik Produksi Perikanan Perikanan Tangkap Perairan Darat
Tahun,Provinsi,Kabupaten/Kota,Jenis Perairan,Jenis Kapal,Jenis Alat Tangkap,Kelompok,Volume Produksi (Ton),Nilai Produksi (Rp 000)
2019,JAMBI,TANJUNG JABUNG TIMUR,SUNGAI,NTP,PANCING BERJORAN,BELUT LAUT,0.42,7506
2019,JAMBI,TANJUNG JABUNG TIMUR,SUNGAI,NTP,PANCING BERJORAN,BETOK,0.14,2700
2019,JAMBI,TANJUNG JABUNG TIMUR,SUNGAI,NTP,PANCING BERJORAN,BETUTU,0.06,3780
2019,JAMBI,TANJUNG JABUNG TIMUR,SUNGAI,NTP,PANCING BERJORAN,GABUS,1.10,30255
2019,JAMBI,TANJUNG JABUNG TIMUR,SUNGAI,NTP,PANCING BERJORAN,PATIN,0.45,9258
2019,JAMBI,TANJUNG JABUNG TIMUR,SUNGAI,NTP,PANCING BERJORAN,UDANG,0.13,6579
2019,JAMBI,TANJUNG JABUNG TIMUR,SUNGAI,PTM,JALA TEBAR,BANDENG,0.10,2856
2019,JAMBI,TANJUNG JABUNG TIMUR,SUNGAI,PTM,JALA TEBAR,BAUNG,1.08,41078
2019,JAMBI,TANJUNG JABUNG TIMUR,SUNGAI,PTM,JALA TEBAR,BETOK,0.88,17640
2019,JAMBI,TANJUNG JABUNG TIMUR,SUNGAI,PTM,JALA TEBAR,BETUTU,0.20,12060
2019,JAMBI,TANJUNG JABUNG TIMUR,SUNGAI,PTM,JALA TEBAR,BULAN,0.05,1428
2019,JAMBI,TANJUNG JABUNG TIMUR,SUNGAI,PTM,JALA TEBAR,GABUS,2.58,70578
2019,JAMBI,TANJUNG JABUNG TIMUR,SUNGAI,PTM,JALA TEBAR,GURAMI,0.60,14610
2019,JAMBI,TANJUNG JABUNG TIMUR,SUNGAI,PTM,JALA TEBAR,LELE,0.50,8517
2019,JAMBI,TANJUNG JABUNG TIMUR,SUNGAI,PTM,JALA TEBAR,PATIN,0.84,18270
2019,JAMBI,TANJUNG JABUNG TIMUR,SUNGAI,PTM,JALA TEBAR,SEPAT,0.75,15000
2019,JAMBI,TANJUNG JABUNG TIMUR,SUNGAI,PTM,JALA TEBAR,UDANG,2.12,108018
2019,JAMBI,TANJUNG JABUNG TIMUR,SUNGAI,PTM,"JARING INSANG HANYUT, JARING GILLNET OSEANIK",BAUNG,2.58,98192
2019,JAMBI,TANJUNG JABUNG TIMUR,SUNGAI,PTM,"JARING INSANG HANYUT, JARING GILLNET OSEANIK",BELUT LAUT,0.23,4104
2019,JAMBI,TANJUNG JABUNG TIMUR,SUNGAI,PTM,"JARING INSANG HANYUT, JARING GILLNET OSEANIK",BETOK,0.16,3120
2019,JAMBI,TANJUNG JABUNG TIMUR,SUNGAI,PTM,"JARING INSANG HANYUT, JARING GILLNET OSEANIK",GABUS,4.77,130236
2019,JAMBI,TANJUNG JABUNG TIMUR,SUNGAI,PTM,"JARING INSANG HANYUT, JARING GILLNET OSEANIK",LELE,0.95,16167
2019,JAMBI,TANJUNG JABUNG TIMUR,SUNGAI,PTM,"JARING INSANG HANYUT, JARING GILLNET OSEANIK",PATIN,2.98,63324
2019,JAMBI,TANJUNG JABUNG TIMUR,SUNGAI,PTM,"JARING INSANG HANYUT, JARING GILLNET OSEANIK",SELUANG,1.02,14238
2019,JAMBI,TANJUNG JABUNG TIMUR,SUNGAI,PTM,"JARING INSANG HANYUT, JARING GILLNET OSEANIK",UDANG,1.89,96237
2019,JAMBI,TEBO,DANAU,NTP,"JARING INSANG TETAP, JARING LIONG BUN",TAWES,0.85,17020
2019,JAMBI,TEBO,DANAU,NTP,PANCING BERJORAN,BAUNG,0.07,2415
2019,JAMBI,TEBO,DANAU,NTP,PANCING BERJORAN,BETOK,0.00,80
2019,JAMBI,TEBO,DANAU,NTP,PANCING BERJORAN,BETUTU,0.00,45
2019,JAMBI,TEBO,DANAU,NTP,PANCING BERJORAN,GABUS,1.01,39810
2019,JAMBI,TEBO,DANAU,NTP,PANCING BERJORAN,GURAMI,0.05,1580
2019,JAMBI,TEBO,DANAU,NTP,PANCING BERJORAN,JELAWAT,0.04,1435
2019,JAMBI,TEBO,DANAU,NTP,PANCING BERJORAN,LELE,0.02,770
2019,JAMBI,TEBO,DANAU,NTP,PANCING BERJORAN,NILA,0.07,1675
2019,JAMBI,TEBO,DANAU,NTP,PANCING BERJORAN,NILEM,0.00,15
2019,JAMBI,TEBO,DANAU,NTP,PANCING BERJORAN,PATIN,0.35,7455
2019,JAMBI,TEBO,DANAU,NTP,PANCING BERJORAN,PATUNG,0.00,30
2019,JAMBI,TEBO,DANAU,NTP,PANCING BERJORAN,SELUANG,0.01,350
2019,JAMBI,TEBO,DANAU,NTP,PANCING BERJORAN,TAWES,0.05,950
2019,JAMBI,TEBO,DANAU,PTM,ANCO,PATIN,0.29,5800
2019,JAMBI,TEBO,DANAU,PTM,ANCO,SELUANG,0.53,13250
2019,JAMBI,TEBO,DANAU,PTM,ANCO,TAWES,0.53,10600
2019,JAMBI,TEBO,DANAU,PTM,BUBU,BETUTU,0.27,4110
2019,JAMBI,TEBO,DANAU,PTM,BUBU,BILIS,0.13,2500
2019,JAMBI,TEBO,DANAU,PTM,BUBU,GABUS,0.05,2160
2019,JAMBI,TEBO,DANAU,PTM,BUBU,GURAMI,0.46,13830
2019,JAMBI,TEBO,DANAU,PTM,BUBU,NILA,0.34,8600
2019,JAMBI,TEBO,DANAU,PTM,BUBU,NILEM,1.33,19950
2019,JAMBI,TEBO,DANAU,PTM,BUBU,PATIN,0.51,11390
2019,JAMBI,TEBO,DANAU,PTM,BUBU,PATUNG,0.20,2925
2019,JAMBI,TEBO,DANAU,PTM,BUBU,SEPAT,0.21,5150
2019,JAMBI,TEBO,DANAU,PTM,BUBU,TAWES,3.87,61140
2019,JAMBI,TEBO,DANAU,PTM,JALA TEBAR,BAUNG,0.13,4690
2019,JAMBI,TEBO,DANAU,PTM,JALA TEBAR,BETUTU,0.15,2190
2019,JAMBI,TEBO,DANAU,PTM,JALA TEBAR,BILIS,0.01,280
2019,JAMBI,TEBO,DANAU,PTM,JALA TEBAR,GABUS,0.26,10290
2019,JAMBI,TEBO,DANAU,PTM,JALA TEBAR,GURAMI,0.29,8550
2019,JAMBI,TEBO,DANAU,PTM,JALA TEBAR,JELAWAT,0.01,490
2019,JAMBI,TEBO,DANAU,PTM,JALA TEBAR,LELE,0.16,3950
2019,JAMBI,TEBO,DANAU,PTM,JALA TEBAR,NILA,0.08,1900
2019,JAMBI,TEBO,DANAU,PTM,JALA TEBAR,NILEM,0.34,5070
2019,JAMBI,TEBO,DANAU,PTM,JALA TEBAR,PATIN,0.67,14965
2019,JAMBI,TEBO,DANAU,PTM,JALA TEBAR,PATUNG,0.13,1875
2019,JAMBI,TEBO,DANAU,PTM,JALA TEBAR,TAWES,2.49,39170
2019,JAMBI,TEBO,DANAU,PTM,"JARING INSANG TETAP, JARING LIONG BUN",BAUNG,0.25,8820
2019,JAMBI,TEBO,DANAU,PTM,"JARING INSANG TETAP, JARING LIONG BUN",BETUTU,0.47,6990
2019,JAMBI,TEBO,DANAU,PTM,"JARING INSANG TETAP, JARING LIONG BUN",BILIS,0.09,1880
2019,JAMBI,TEBO,DANAU,PTM,"JARING INSANG TETAP, JARING LIONG BUN",GABUS,0.33,11570
2019,JAMBI,TEBO,DANAU,PTM,"JARING INSANG TETAP, JARING LIONG BUN",GURAMI,0.76,24390
2019,JAMBI,TEBO,DANAU,PTM,"JARING INSANG TETAP, JARING LIONG BUN",JELAWAT,0.19,6720
2019,JAMBI,TEBO,DANAU,PTM,"JARING INSANG TETAP, JARING LIONG BUN",LELE,0.00,140
2019,JAMBI,TEBO,DANAU,PTM,"JARING INSANG TETAP, JARING LIONG BUN",NILA,0.92,23000
2019,JAMBI,TEBO,DANAU,PTM,"JARING INSANG TETAP, JARING LIONG BUN",NILEM,1.82,27240
2019,JAMBI,TEBO,DANAU,PTM,"JARING INSANG TETAP, JARING LIONG BUN",PATIN,3.69,80660
2019,JAMBI,TEBO,DANAU,PTM,"JARING INSANG TETAP, JARING LIONG BUN",PATUNG,0.99,14790
2019,JAMBI,TEBO,DANAU,PTM,"JARING INSANG TETAP, JARING LIONG BUN",SELUANG,0.74,18475
2019,JAMBI,TEBO,DANAU,PTM,"JARING INSANG TETAP, JARING LIONG BUN",TAWES,9.76,167150
2019,JAMBI,TEBO,DANAU,PTM,PANCING BERJORAN,BAUNG,0.29,10220
2019,JAMBI,TEBO,DANAU,PTM,PANCING BERJORAN,BETOK,0.01,280
2019,JAMBI,TEBO,DANAU,PTM,PANCING BERJORAN,BETUTU,0.01,120
2019,JAMBI,TEBO,DANAU,PTM,PANCING BERJORAN,BILIS,0.00,80
2019,JAMBI,TEBO,DANAU,PTM,PANCING BERJORAN,GABUS,1.59,61240
2019,JAMBI,TEBO,DANAU,PTM,PANCING BERJORAN,GURAMI,0.20,6970
2019,JAMBI,TEBO,DANAU,PTM,PANCING BERJORAN,JELAWAT,0.09,3115
2019,JAMBI,TEBO,DANAU,PTM,PANCING BERJORAN,LELE,0.03,1015
2019,JAMBI,TEBO,DANAU,PTM,PANCING BERJORAN,NILA,0.65,16225
2019,JAMBI,TEBO,DANAU,PTM,PANCING BERJORAN,NILEM,0.13,1875
2019,JAMBI,TEBO,DANAU,PTM,PANCING BERJORAN,PATIN,1.43,30250
2019,JAMBI,TEBO,DANAU,PTM,PANCING BERJORAN,PATUNG,0.01,75
2019,JAMBI,TEBO,DANAU,PTM,PANCING BERJORAN,SELUANG,0.02,550
2019,JAMBI,TEBO,DANAU,PTM,PANCING BERJORAN,TAWES,0.93,14665
2019,JAMBI,TEBO,DANAU,PTM,PUKAT DORONG,BILIS,0.99,19820
2019,JAMBI,TEBO,DANAU,PTM,PUKAT DORONG,NILEM,0.47,7095
2019,JAMBI,TEBO,DANAU,PTM,PUKAT DORONG,PATIN,0.10,2525
2019,JAMBI,TEBO,DANAU,PTM,PUKAT DORONG,PATUNG,0.01,165
2019,JAMBI,TEBO,DANAU,PTM,PUKAT DORONG,SELUANG,0.96,23875
2019,JAMBI,TEBO,DANAU,PTM,PUKAT DORONG,TAWES,2.68,41810
2019,JAMBI,TEBO,RAWA,NTP,"JARING INSANG TETAP, JARING LIONG BUN",BETOK,0.62,24640
2019,JAMBI,TEBO,RAWA,NTP,"JARING INSANG TETAP, JARING LIONG BUN",GABUS,0.87,34960
2019,JAMBI,TEBO,RAWA,NTP,"JARING INSANG TETAP, JARING LIONG BUN",NILA,0.06,1375
2019,JAMBI,TEBO,RAWA,NTP,"JARING INSANG TETAP, JARING LIONG BUN",PATUNG,0.07,1775
2019,JAMBI,TEBO,RAWA,NTP,"JARING INSANG TETAP, JARING LIONG BUN",SELUANG,0.42,10575
2019,JAMBI,TEBO,RAWA,NTP,"JARING INSANG TETAP, JARING LIONG BUN",SEPAT,1.72,51720
2019,JAMBI,TEBO,RAWA,NTP,"JARING INSANG TETAP, JARING LIONG BUN",TAWES,0.03,725
2019,JAMBI,TEBO,RAWA,NTP,PANCING BERJORAN,BETOK,2.33,93280
2019,JAMBI,TEBO,RAWA,NTP,PANCING BERJORAN,GABUS,8.73,349120
2019,JAMBI,TEBO,RAWA,NTP,PANCING BERJORAN,LELE,0.55,13650
2019,JAMBI,TEBO,RAWA,NTP,PANCING BERJORAN,PATUNG,0.88,22050
2019,JAMBI,TEBO,RAWA,NTP,PANCING BERJORAN,SEPAT,1.10,33120
2019,JAMBI,TEBO,RAWA,NTP,PANCING BERJORAN,TAWES,0.52,13075
2019,JAMBI,TEBO,RAWA,PTM,"JARING INSANG TETAP, JARING LIONG BUN",BAUNG,0.10,3465
2019,JAMBI,TEBO,RAWA,PTM,"JARING INSANG TETAP, JARING LIONG BUN",BETOK,0.04,1480
2019,JAMBI,TEBO,RAWA,PTM,"JARING INSANG TETAP, JARING LIONG BUN",GABUS,0.51,20400
2019,JAMBI,TEBO,RAWA,PTM,"JARING INSANG TETAP, JARING LIONG BUN",NILA,0.01,350
2019,JAMBI,TEBO,RAWA,PTM,"JARING INSANG TETAP, JARING LIONG BUN",PATUNG,0.02,475
2019,JAMBI,TEBO,RAWA,PTM,"JARING INSANG TETAP, JARING LIONG BUN",SEPAT,0.64,19080
2019,JAMBI,TEBO,RAWA,PTM,"JARING INSANG TETAP, JARING LIONG BUN",TAWES,0.01,175
2019,JAMBI,TEBO,RAWA,PTM,PANCING BERJORAN,BETOK,0.43,17160
2019,JAMBI,TEBO,RAWA,PTM,PANCING BERJORAN,GABUS,1.85,74160
2019,JAMBI,TEBO,RAWA,PTM,PANCING BERJORAN,PATUNG,0.16,4075
2019,JAMBI,TEBO,RAWA,PTM,PANCING BERJORAN,SEPAT,0.12,3480
2019,JAMBI,TEBO,RAWA,PTM,PANCING BERJORAN,TAWES,0.09,2350
2019,JAMBI,TEBO,SUNGAI,MT_0005,BUBU,BAUNG,0.62,24760
2019,JAMBI,TEBO,SUNGAI,MT_0005,BUBU,BELIDA,0.01,350
2019,JAMBI,TEBO,SUNGAI,MT_0005,BUBU,GABUS,0.35,13840
2019,JAMBI,TEBO,SUNGAI,MT_0005,BUBU,GURAMI,0.06,2400
2019,JAMBI,TEBO,SUNGAI,MT_0005,BUBU,LELE,1.83,76950
2019,JAMBI,TEBO,SUNGAI,MT_0005,BUBU,PATIN,0.65,41115
2019,JAMBI,TEBO,SUNGAI,MT_0005,BUBU,TAWES,0.05,1250
2019,JAMBI,TEBO,SUNGAI,MT_0005,JALA TEBAR,BAUNG,0.05,2160
2019,JAMBI,TEBO,SUNGAI,MT_0005,JALA TEBAR,PATIN,0.02,1660
2019,JAMBI,TEBO,SUNGAI,MT_0005,JALA TEBAR,SELUANG,0.08,2050
2019,JAMBI,TEBO,SUNGAI,MT_0005,JALA TEBAR,TAWES,0.28,6975
2019,JAMBI,TEBO,SUNGAI,MT_0005,"JARING INSANG HANYUT, JARING GILLNET OSEANIK",BAUNG,0.11,4520
2019,JAMBI,TEBO,SUNGAI,MT_0005,"JARING INSANG HANYUT, JARING GILLNET OSEANIK",GURAMI,0.02,960
2019,JAMBI,TEBO,SUNGAI,MT_0005,"JARING INSANG HANYUT, JARING GILLNET OSEANIK",JELAWAT,0.01,180
2019,JAMBI,TEBO,SUNGAI,MT_0005,"JARING INSANG HANYUT, JARING GILLNET OSEANIK",LELE,0.06,2750
2019,JAMBI,TEBO,SUNGAI,MT_0005,"JARING INSANG HANYUT, JARING GILLNET OSEANIK",PATIN,1.08,69390
2019,JAMBI,TEBO,SUNGAI,MT_0005,"JARING INSANG HANYUT, JARING GILLNET OSEANIK",PATUNG,0.38,9575
2019,JAMBI,TEBO,SUNGAI,MT_0005,"JARING INSANG HANYUT, JARING GILLNET OSEANIK",SELUANG,0.27,6850
2019,JAMBI,TEBO,SUNGAI,MT_0005,"JARING INSANG HANYUT, JARING GILLNET OSEANIK",TAWES,1.87,46825
2019,JAMBI,TEBO,SUNGAI,MT_0005,"JARING INSANG TETAP, JARING LIONG BUN",BAUNG,0.31,12520
2019,JAMBI,TEBO,SUNGAI,MT_0005,"JARING INSANG TETAP, JARING LIONG BUN",GURAMI,0.04,1520
2019,JAMBI,TEBO,SUNGAI,MT_0005,"JARING INSANG TETAP, JARING LIONG BUN",JELAWAT,0.20,5850
2019,JAMBI,TEBO,SUNGAI,MT_0005,"JARING INSANG TETAP, JARING LIONG BUN",LELE,0.10,4750
2019,JAMBI,TEBO,SUNGAI,MT_0005,"JARING INSANG TETAP, JARING LIONG BUN",PATIN,0.79,49550
2019,JAMBI,TEBO,SUNGAI,MT_0005,"JARING INSANG TETAP, JARING LIONG BUN",SELUANG,0.47,11675
2019,JAMBI,TEBO,SUNGAI,MT_0005,"JARING INSANG TETAP, JARING LIONG BUN",TAWES,3.68,91875
2019,JAMBI,TEBO,SUNGAI,MT_0005,PANCING BERJORAN,BAUNG,1.73,69240
2019,JAMBI,TEBO,SUNGAI,MT_0005,PANCING BERJORAN,GABUS,1.81,82110
2019,JAMBI,TEBO,SUNGAI,MT_0005,PANCING BERJORAN,GURAMI,0.30,11920
2019,JAMBI,TEBO,SUNGAI,MT_0005,PANCING BERJORAN,LELE,0.81,40300
2019,JAMBI,TEBO,SUNGAI,MT_0005,PANCING BERJORAN,PATIN,0.93,64265
2019,JAMBI,TEBO,SUNGAI,MT_0005,PANCING BERJORAN,TAWES,0.09,2200
2019,JAMBI,TEBO,SUNGAI,MT_0005,PUKAT DORONG,BAUNG,0.06,2440
2019,JAMBI,TEBO,SUNGAI,MT_0005,PUKAT DORONG,GURAMI,0.16,6440
2019,JAMBI,TEBO,SUNGAI,MT_0005,PUKAT DORONG,LELE,0.34,16750
2019,JAMBI,TEBO,SUNGAI,MT_0005,PUKAT DORONG,PATIN,0.30,17730
2019,JAMBI,TEBO,SUNGAI,NTP,ANCO,PATIN,0.01,360
2019,JAMBI,TEBO,SUNGAI,NTP,ANCO,SELUANG,0.01,300
2019,JAMBI,TEBO,SUNGAI,NTP,ANCO,TAWES,0.01,275
2019,JAMBI,TEBO,SUNGAI,NTP,BUBU,BAUNG,1.09,43640
2019,JAMBI,TEBO,SUNGAI,NTP,BUBU,BELIDA,0.09,4600
2019,JAMBI,TEBO,SUNGAI,NTP,BUBU,GABUS,0.58,23080
2019,JAMBI,TEBO,SUNGAI,NTP,BUBU,GURAMI,0.15,6160
2019,JAMBI,TEBO,SUNGAI,NTP,BUBU,LELE,2.74,113150
2019,JAMBI,TEBO,SUNGAI,NTP,BUBU,PATIN,0.32,19245
2019,JAMBI,TEBO,SUNGAI,NTP,BUBU,TAWES,0.08,2100
2019,JAMBI,TEBO,SUNGAI,NTP,JALA TEBAR,BAUNG,0.02,880
2019,JAMBI,TEBO,SUNGAI,NTP,JALA TEBAR,PATIN,0.01,645
2019,JAMBI,TEBO,SUNGAI,NTP,JALA TEBAR,SELUANG,0.03,775
2019,JAMBI,TEBO,SUNGAI,NTP,JALA TEBAR,TAWES,0.12,3050
2019,JAMBI,TEBO,SUNGAI,NTP,"JARING INSANG TETAP, JARING LIONG BUN",BAUNG,0.25,9920
2019,JAMBI,TEBO,SUNGAI,NTP,"JARING INSANG TETAP, JARING LIONG BUN",GURAMI,0.07,2840
2019,JAMBI,TEBO,SUNGAI,NTP,"JARING INSANG TETAP, JARING LIONG BUN",JELAWAT,0.01,240
2019,JAMBI,TEBO,SUNGAI,NTP,"JARING INSANG TETAP, JARING LIONG BUN",LELE,1.08,28900
2019,JAMBI,TEBO,SUNGAI,NTP,"JARING INSANG TETAP, JARING LIONG BUN",PATIN,0.51,31720
2019,JAMBI,TEBO,SUNGAI,NTP,"JARING INSANG TETAP, JARING LIONG BUN",SELUANG,0.42,10400
2019,JAMBI,TEBO,SUNGAI,NTP,"JARING INSANG TETAP, JARING LIONG BUN",TAWES,5.21,130150
2019,JAMBI,TEBO,SUNGAI,NTP,PANCING BERJORAN,BAUNG,2.10,84000
2019,JAMBI,TEBO,SUNGAI,NTP,PANCING BERJORAN,GABUS,2.15,98130
2019,JAMBI,TEBO,SUNGAI,NTP,PANCING BERJORAN,GURAMI,0.06,2560
2019,JAMBI,TEBO,SUNGAI,NTP,PANCING BERJORAN,LELE,0.73,36300
2019,JAMBI,TEBO,SUNGAI,NTP,PANCING BERJORAN,PATIN,1.98,129585
2019,JAMBI,TEBO,SUNGAI,NTP,PANCING BERJORAN,TAWES,0.08,2025
2019,JAMBI,TEBO,SUNGAI,PTM,AMBAI,BAUNG,0.03,1000
2019,JAMBI,TEBO,SUNGAI,PTM,AMBAI,PATIN,0.14,8840
2019,JAMBI,TEBO,SUNGAI,PTM,AMBAI,TAWES,0.69,17275
2019,JAMBI,TEBO,SUNGAI,PTM,ANCO,PATIN,0.02,960
2019,JAMBI,TEBO,SUNGAI,PTM,ANCO,SELUANG,0.04,950
2019,JAMBI,TEBO,SUNGAI,PTM,ANCO,TAWES,0.03,775
2019,JAMBI,TEBO,SUNGAI,PTM,BUBU,BAUNG,9.03,361040
2019,JAMBI,TEBO,SUNGAI,PTM,BUBU,BELIDA,0.08,3900
2019,JAMBI,TEBO,SUNGAI,PTM,BUBU,GABUS,3.42,136720
2019,JAMBI,TEBO,SUNGAI,PTM,BUBU,GURAMI,1.35,54120
2019,JAMBI,TEBO,SUNGAI,PTM,BUBU,LELE,16.96,702375
2019,JAMBI,TEBO,SUNGAI,PTM,BUBU,PATIN,2.28,127475
2019,JAMBI,TEBO,SUNGAI,PTM,BUBU,TAWES,0.51,12625
2019,JAMBI,TEBO,SUNGAI,PTM,JALA TEBAR,BAUNG,1.05,41800
2019,JAMBI,TEBO,SUNGAI,PTM,JALA TEBAR,NILEM,1.05,15750
2019,JAMBI,TEBO,SUNGAI,PTM,JALA TEBAR,PATIN,1.11,77605
2019,JAMBI,TEBO,SUNGAI,PTM,JALA TEBAR,SELUANG,6.44,161050
2019,JAMBI,TEBO,SUNGAI,PTM,JALA TEBAR,TAWES,5.10,127525
2019,JAMBI,TEBO,SUNGAI,PTM,"JARING INSANG HANYUT, JARING GILLNET OSEANIK",BAUNG,2.67,106680
2019,JAMBI,TEBO,SUNGAI,PTM,"JARING INSANG HANYUT, JARING GILLNET OSEANIK",GURAMI,0.62,24720
2019,JAMBI,TEBO,SUNGAI,PTM,"JARING INSANG HANYUT, JARING GILLNET OSEANIK",JELAWAT,0.86,25920
2019,JAMBI,TEBO,SUNGAI,PTM,"JARING INSANG HANYUT, JARING GILLNET OSEANIK",LELE,0.40,19900
2019,JAMBI,TEBO,SUNGAI,PTM,"JARING INSANG HANYUT, JARING GILLNET OSEANIK",PATIN,6.13,374885
2019,JAMBI,TEBO,SUNGAI,PTM,"JARING INSANG HANYUT, JARING GILLNET OSEANIK",SELUANG,10.83,270750
2019,JAMBI,TEBO,SUNGAI,PTM,"JARING INSANG HANYUT, JARING GILLNET OSEANIK",TAWES,13.02,325425
2019,JAMBI,TEBO,SUNGAI,PTM,"JARING INSANG TETAP, JARING LIONG BUN",BAUNG,4.37,174960
2019,JAMBI,TEBO,SUNGAI,PTM,"JARING INSANG TETAP, JARING LIONG BUN",GURAMI,1.16,46480
2019,JAMBI,TEBO,SUNGAI,PTM,"JARING INSANG TETAP, JARING LIONG BUN",JELAWAT,0.42,12510
2019,JAMBI,TEBO,SUNGAI,PTM,"JARING INSANG TETAP, JARING LIONG BUN",LELE,0.67,33550
2019,JAMBI,TEBO,SUNGAI,PTM,"JARING INSANG TETAP, JARING LIONG BUN",NILEM,0.22,3270
2019,JAMBI,TEBO,SUNGAI,PTM,"JARING INSANG TETAP, JARING LIONG BUN",PATIN,7.23,453950
2019,JAMBI,TEBO,SUNGAI,PTM,"JARING INSANG TETAP, JARING LIONG BUN",SELUANG,4.30,107425
2019,JAMBI,TEBO,SUNGAI,PTM,"JARING INSANG TETAP, JARING LIONG BUN",TAWES,29.92,747950
2019,JAMBI,TEBO,SUNGAI,PTM,PANCING BERJORAN,BAUNG,15.13,605320
2019,JAMBI,TEBO,SUNGAI,PTM,PANCING BERJORAN,GABUS,14.70,660900
2019,JAMBI,TEBO,SUNGAI,PTM,PANCING BERJORAN,GURAMI,0.48,19080
2019,JAMBI,TEBO,SUNGAI,PTM,PANCING BERJORAN,JELAWAT,0.77,23220
2019,JAMBI,TEBO,SUNGAI,PTM,PANCING BERJORAN,LELE,5.34,267050
2019,JAMBI,TEBO,SUNGAI,PTM,PANCING BERJORAN,PATIN,6.32,423200
2019,JAMBI,TEBO,SUNGAI,PTM,PANCING BERJORAN,TAWES,0.51,12775
2019,JAMBI,TEBO,SUNGAI,PTM,PUKAT DORONG,BAUNG,0.08,3360
2019,JAMBI,TEBO,SUNGAI,PTM,PUKAT DORONG,GURAMI,0.22,8720
2019,JAMBI,TEBO,SUNGAI,PTM,PUKAT DORONG,LELE,0.45,22500
2019,JAMBI,TEBO,SUNGAI,PTM,PUKAT DORONG,PATIN,0.40,23835
2019,KEP. BANGKA BELITUNG,BANGKA,SUNGAI,NTP,BUBU,BAUNG,2.56,153780
2019,KEP. BANGKA BELITUNG,BANGKA,SUNGAI,NTP,BUBU,GABUS,13.25,795180
2019,KEP. BANGKA BELITUNG,BANGKA,SUNGAI,NTP,BUBU,LELE,7.31,365550
2019,KEP. BANGKA BELITUNG,BANGKA,SUNGAI,NTP,PANCING BERJORAN,BAUNG,3.14,188580
2019,KEP. BANGKA BELITUNG,BANGKA,SUNGAI,NTP,PANCING BERJORAN,GABUS,9.71,582780
2019,KEP. BANGKA BELITUNG,BANGKA,SUNGAI,NTP,PANCING BERJORAN,LELE,6.65,332250
2019,KEP. BANGKA BELITUNG,BANGKA,SUNGAI,NTP,TOGO,BELANAK,8.58,257370
2019,KEP. BANGKA BELITUNG,BANGKA,SUNGAI,NTP,TOGO,UDANG,26.91,1076400
2019,KEP. BANGKA BELITUNG,BANGKA,SUNGAI,PTM,BUBU,KEPITING,68.27,5461920
2019,KEP. BANGKA BELITUNG,BANGKA,SUNGAI,PTM,PANCING BERJORAN,UDANG,14.14,1413600
2019,KEP. BANGKA BELITUNG,BANGKA TENGAH,DANAU,NTP,PANCING BERJORAN,BELIDA,1.38,68900
2019,KEP. BANGKA BELITUNG,BANGKA TENGAH,DANAU,NTP,PANCING BERJORAN,GABUS,1.68,67280
