Data Statistik Produksi Perikanan Budi Daya Ikan Hias
Tahun,Provinsi,Kabupaten/Kota,Kelompok Ikan,Jenis Ikan Hias,Volume Produksi (Ekor),Nilai Produksi (Rp Juta)
2022,BENGKULU,BENGKULU UTARA,KOMET,Ikan Hias Air Tawar,1746,10476000
2022,BENGKULU,BENGKULU UTARA,MAS,Ikan Hias Air Tawar,1145,8015000
2022,BENGKULU,KEPAHIANG,CUPANG,Ikan Hias Air Tawar,775,5425000
2022,BENGKULU,KEPAHIANG,KOMET,Ikan Hias Air Tawar,1680,10080000
2022,BENGKULU,KEPAHIANG,MAS,Ikan Hias Air Tawar,705,4935000
2022,BENGKULU,KOTA BENGKULU,CUPANG,Ikan Hias Air Tawar,1690,11830000
2022,BENGKULU,KOTA BENGKULU,GUPI,Ikan Hias Air Tawar,1040,3120000
2022,BENGKULU,KOTA BENGKULU,KOKI,Ikan Hias Air Tawar,400,2800000
2022,BENGKULU,KOTA BENGKULU,MAS,Ikan Hias Air Tawar,520,3640000
2022,BENGKULU,LEBONG,ANGELFISH,Ikan Hias Air Tawar,910,2730000
2022,BENGKULU,LEBONG,KOMET,Ikan Hias Air Tawar,285,1995000
2022,BENGKULU,LEBONG,MAS,Ikan Hias Air Tawar,1290,9030000
2022,BENGKULU,REJANG LEBONG,CUPANG,Ikan Hias Air Tawar,1700,8500000
2022,BENGKULU,REJANG LEBONG,KOMET,Ikan Hias Air Tawar,2755,19285000
2022,BENGKULU,REJANG LEBONG,MAS,Ikan Hias Air Tawar,3420,23940000
2022,DAERAH ISTIMEWA YOGYAKARTA,BANTUL,ARWANA,Ikan Hias Air Tawar,37980,2848500000
2022,DAERAH ISTIMEWA YOGYAKARTA,BANTUL,CUPANG,Ikan Hias Air Tawar,477800,2389000000
2022,DAERAH ISTIMEWA YOGYAKARTA,BANTUL,GUPI,Ikan Hias Air Tawar,1009885,2019770000
2022,DAERAH ISTIMEWA YOGYAKARTA,BANTUL,KOKI,Ikan Hias Air Tawar,210405,1578037500
2022,DAERAH ISTIMEWA YOGYAKARTA,BANTUL,KOMET,Ikan Hias Air Tawar,281770,563540000
2022,DAERAH ISTIMEWA YOGYAKARTA,BANTUL,MAS,Ikan Hias Air Tawar,440840,4849240000
2022,DAERAH ISTIMEWA YOGYAKARTA,BANTUL,MOLI,Ikan Hias Air Tawar,357930,715860000
2022,DAERAH ISTIMEWA YOGYAKARTA,BANTUL,PLATI,Ikan Hias Air Tawar,736400,1472800000
2022,DAERAH ISTIMEWA YOGYAKARTA,GUNUNG KIDUL,CUPANG,Ikan Hias Air Tawar,11174,39109000
2022,DAERAH ISTIMEWA YOGYAKARTA,GUNUNG KIDUL,GUPI,Ikan Hias Air Tawar,17814,26721000
2022,DAERAH ISTIMEWA YOGYAKARTA,GUNUNG KIDUL,KOMET,Ikan Hias Air Tawar,515,772500
2022,DAERAH ISTIMEWA YOGYAKARTA,GUNUNG KIDUL,MAS,Ikan Hias Air Tawar,74620,373100000
2022,DAERAH ISTIMEWA YOGYAKARTA,GUNUNG KIDUL,PLATI,Ikan Hias Air Tawar,370,370000
2022,DAERAH ISTIMEWA YOGYAKARTA,KOTA YOGYAKARTA,ANGELFISH,Ikan Hias Air Tawar,23247,89293000
2022,DAERAH ISTIMEWA YOGYAKARTA,KOTA YOGYAKARTA,ARWANA,Ikan Hias Air Tawar,910,36400000
2022,DAERAH ISTIMEWA YOGYAKARTA,KOTA YOGYAKARTA,CUPANG,Ikan Hias Air Tawar,68163,477141000
2022,DAERAH ISTIMEWA YOGYAKARTA,KOTA YOGYAKARTA,GUPI,Ikan Hias Air Tawar,7839,31356000
2022,DAERAH ISTIMEWA YOGYAKARTA,KOTA YOGYAKARTA,KOKI,Ikan Hias Air Tawar,13997,37523000
2022,DAERAH ISTIMEWA YOGYAKARTA,KOTA YOGYAKARTA,KOMET,Ikan Hias Air Tawar,6075,12150000
2022,DAERAH ISTIMEWA YOGYAKARTA,KOTA YOGYAKARTA,LOHAN,Ikan Hias Air Tawar,1120,17840000
2022,DAERAH ISTIMEWA YOGYAKARTA,KOTA YOGYAKARTA,MAS,Ikan Hias Air Tawar,16881,196614000
2022,DAERAH ISTIMEWA YOGYAKARTA,KOTA YOGYAKARTA,MOLI,Ikan Hias Air Tawar,10733,10733000
2022,DAERAH ISTIMEWA YOGYAKARTA,KOTA YOGYAKARTA,PLATI,Ikan Hias Air Tawar,16737,33474000
2022,DAERAH ISTIMEWA YOGYAKARTA,KOTA YOGYAKARTA,SIKLID,Ikan Hias Air Tawar,17499,34998000
2022,DAERAH ISTIMEWA YOGYAKARTA,KOTA YOGYAKARTA,TETRA,Ikan Hias Air Tawar,10849,21698000
2022,DAERAH ISTIMEWA YOGYAKARTA,KULON PROGO,ANGELFISH,Ikan Hias Air Tawar,265,1855000
2022,DAERAH ISTIMEWA YOGYAKARTA,KULON PROGO,CUPANG,Ikan Hias Air Tawar,4591,22955000
2022,DAERAH ISTIMEWA YOGYAKARTA,KULON PROGO,GUPI,Ikan Hias Air Tawar,55319,82978500
2022,DAERAH ISTIMEWA YOGYAKARTA,KULON PROGO,KOKI,Ikan Hias Air Tawar,5108,51080000
2022,DAERAH ISTIMEWA YOGYAKARTA,KULON PROGO,LOHAN,Ikan Hias Air Tawar,41,4100000
2022,DAERAH ISTIMEWA YOGYAKARTA,KULON PROGO,MAS,Ikan Hias Air Tawar,7444,182000000
2022,DAERAH ISTIMEWA YOGYAKARTA,KULON PROGO,MOLI,Ikan Hias Air Tawar,43696,43696000
2022,DAERAH ISTIMEWA YOGYAKARTA,KULON PROGO,PLATI,Ikan Hias Air Tawar,51520,51520000
2022,DAERAH ISTIMEWA YOGYAKARTA,SLEMAN,ANGELFISH,Ikan Hias Air Tawar,85020,340080000
2022,DAERAH ISTIMEWA YOGYAKARTA,SLEMAN,ARWANA,Ikan Hias Air Tawar,105027,5251350000
2022,DAERAH ISTIMEWA YOGYAKARTA,SLEMAN,BLACK GHOST,Ikan Hias Air Tawar,1005,3517500
2022,DAERAH ISTIMEWA YOGYAKARTA,SLEMAN,CUPANG,Ikan Hias Air Tawar,97413,487065000
2022,DAERAH ISTIMEWA YOGYAKARTA,SLEMAN,GABUS,Ikan Hias Air Tawar,28010,140050000
2022,DAERAH ISTIMEWA YOGYAKARTA,SLEMAN,GUPI,Ikan Hias Air Tawar,388999,972497500
2022,DAERAH ISTIMEWA YOGYAKARTA,SLEMAN,KEPE-KEPE,Ikan Hias Air Tawar,1747,52410000
2022,DAERAH ISTIMEWA YOGYAKARTA,SLEMAN,KOKI,Ikan Hias Air Tawar,401745,2008725000
2022,DAERAH ISTIMEWA YOGYAKARTA,SLEMAN,KOMET,Ikan Hias Air Tawar,283384,141692000
2022,DAERAH ISTIMEWA YOGYAKARTA,SLEMAN,LOHAN,Ikan Hias Air Tawar,13985,699250000
2022,DAERAH ISTIMEWA YOGYAKARTA,SLEMAN,MAS,Ikan Hias Air Tawar,9022276,90222760000
2022,DAERAH ISTIMEWA YOGYAKARTA,SLEMAN,MOLI,Ikan Hias Air Tawar,138010,69005000
2022,DAERAH ISTIMEWA YOGYAKARTA,SLEMAN,OSKAR,Ikan Hias Air Tawar,17929,896450000
2022,DAERAH ISTIMEWA YOGYAKARTA,SLEMAN,PLATI,Ikan Hias Air Tawar,166967,83483500
2022,DAERAH ISTIMEWA YOGYAKARTA,SLEMAN,SIKLID,Ikan Hias Air Tawar,46386,695790000
2022,DAERAH ISTIMEWA YOGYAKARTA,SLEMAN,TETRA,Ikan Hias Air Tawar,10623,53115000
2022,DKI JAKARTA,ADM. KEP. SERIBU,NEMO,Ikan Hias Air Laut,10114,303420000
2022,DKI JAKARTA,KOTA ADM. JAKARTA BARAT,ANGELFISH,Ikan Hias Air Tawar,11510,17265000
2022,DKI JAKARTA,KOTA ADM. JAKARTA BARAT,CUPANG,Ikan Hias Air Tawar,120086,1200860000
2022,DKI JAKARTA,KOTA ADM. JAKARTA BARAT,GUPI,Ikan Hias Air Tawar,246948,246948000
2022,DKI JAKARTA,KOTA ADM. JAKARTA BARAT,KOKI,Ikan Hias Air Tawar,14800,148000000
2022,DKI JAKARTA,KOTA ADM. JAKARTA BARAT,MAS,Ikan Hias Air Tawar,98420,1968400000
2022,DKI JAKARTA,KOTA ADM. JAKARTA BARAT,MOLI,Ikan Hias Air Tawar,61203,61203000
2022,DKI JAKARTA,KOTA ADM. JAKARTA BARAT,PLATI,Ikan Hias Air Tawar,20730,41460000
2022,DKI JAKARTA,KOTA ADM. JAKARTA BARAT,SIKLID,Ikan Hias Air Tawar,109828,164742000
2022,DKI JAKARTA,KOTA ADM. JAKARTA BARAT,TETRA,Ikan Hias Air Tawar,7234,7234000
2022,DKI JAKARTA,KOTA ADM. JAKARTA PUSAT,CUPANG,Ikan Hias Air Tawar,144106,1441060000
2022,DKI JAKARTA,KOTA ADM. JAKARTA PUSAT,GUPI,Ikan Hias Air Tawar,14350,71750000
2022,DKI JAKARTA,KOTA ADM. JAKARTA SELATAN,ANGELFISH,Ikan Hias Air Tawar,695998,3479990000
2022,DKI JAKARTA,KOTA ADM. JAKARTA SELATAN,ARWANA,Ikan Hias Air Tawar,1399,349750000
2022,DKI JAKARTA,KOTA ADM. JAKARTA SELATAN,BARBUS,Ikan Hias Air Tawar,5500,27500000
2022,DKI JAKARTA,KOTA ADM. JAKARTA SELATAN,BLACK GHOST,Ikan Hias Air Tawar,123800,619000000
2022,DKI JAKARTA,KOTA ADM. JAKARTA SELATAN,BOTIA,Ikan Hias Air Tawar,25900,518000000
2022,DKI JAKARTA,KOTA ADM. JAKARTA SELATAN,CUPANG,Ikan Hias Air Tawar,1534548,23018220000
2022,DKI JAKARTA,KOTA ADM. JAKARTA SELATAN,GUPI,Ikan Hias Air Tawar,1109913,6659478000
2022,DKI JAKARTA,KOTA ADM. JAKARTA SELATAN,KEPE-KEPE,Ikan Hias Air Tawar,147247,19142110000
2022,DKI JAKARTA,KOTA ADM. JAKARTA SELATAN,KOKI,Ikan Hias Air Tawar,1138789,34163670000
2022,DKI JAKARTA,KOTA ADM. JAKARTA SELATAN,LOHAN,Ikan Hias Air Tawar,8170,571900000
2022,DKI JAKARTA,KOTA ADM. JAKARTA SELATAN,MAS,Ikan Hias Air Tawar,230684,8073940000
2022,DKI JAKARTA,KOTA ADM. JAKARTA SELATAN,MOLI,Ikan Hias Air Tawar,112100,336300000
2022,DKI JAKARTA,KOTA ADM. JAKARTA SELATAN,NIASA,Ikan Hias Air Tawar,12200,97600000
2022,DKI JAKARTA,KOTA ADM. JAKARTA SELATAN,OSKAR,Ikan Hias Air Tawar,278500,1392500000
2022,DKI JAKARTA,KOTA ADM. JAKARTA SELATAN,PLATI,Ikan Hias Air Tawar,439035,1756140000
2022,DKI JAKARTA,KOTA ADM. JAKARTA SELATAN,SIKLID,Ikan Hias Air Tawar,17000,85000000
2022,DKI JAKARTA,KOTA ADM. JAKARTA SELATAN,SILVER DOLAR,Ikan Hias Air Tawar,43050,172200000
2022,DKI JAKARTA,KOTA ADM. JAKARTA SELATAN,TETRA,Ikan Hias Air Tawar,459900,2278500000
2022,DKI JAKARTA,KOTA ADM. JAKARTA TIMUR,ANGELFISH,Ikan Hias Air Tawar,909722,1819444000
2022,DKI JAKARTA,KOTA ADM. JAKARTA TIMUR,BLACK GHOST,Ikan Hias Air Tawar,431457,2157285000
2022,DKI JAKARTA,KOTA ADM. JAKARTA TIMUR,BOTIA,Ikan Hias Air Tawar,50500,101000000
2022,DKI JAKARTA,KOTA ADM. JAKARTA TIMUR,CUPANG,Ikan Hias Air Tawar,1323274,13232740000
2022,DKI JAKARTA,KOTA ADM. JAKARTA TIMUR,GUPI,Ikan Hias Air Tawar,1409109,4227327000
2022,DKI JAKARTA,KOTA ADM. JAKARTA TIMUR,KEPE-KEPE,Ikan Hias Air Tawar,342852,6857040000
2022,DKI JAKARTA,KOTA ADM. JAKARTA TIMUR,KOKI,Ikan Hias Air Tawar,2615,5230000
2022,DKI JAKARTA,KOTA ADM. JAKARTA TIMUR,LELE,Ikan Hias Air Tawar,84770,169540000
2022,DKI JAKARTA,KOTA ADM. JAKARTA TIMUR,LOBSTER TAWAR,Ikan Hias Air Tawar,2829,8487000
2022,DKI JAKARTA,KOTA ADM. JAKARTA TIMUR,LOHAN,Ikan Hias Air Tawar,120,6000000
2022,DKI JAKARTA,KOTA ADM. JAKARTA TIMUR,MAS,Ikan Hias Air Tawar,189708,15210200000
2022,DKI JAKARTA,KOTA ADM. JAKARTA TIMUR,MOLI,Ikan Hias Air Tawar,461020,461020000
2022,DKI JAKARTA,KOTA ADM. JAKARTA TIMUR,OSKAR,Ikan Hias Air Tawar,1225,24500000
2022,DKI JAKARTA,KOTA ADM. JAKARTA TIMUR,PLATI,Ikan Hias Air Tawar,288712,800416000
2022,DKI JAKARTA,KOTA ADM. JAKARTA TIMUR,RAINBOW,Ikan Hias Air Tawar,2630,13150000
2022,DKI JAKARTA,KOTA ADM. JAKARTA TIMUR,RED DEVIL,Ikan Hias Air Tawar,20000,40000000
2022,DKI JAKARTA,KOTA ADM. JAKARTA TIMUR,SIKLID,Ikan Hias Air Tawar,1617,3234000
2022,DKI JAKARTA,KOTA ADM. JAKARTA TIMUR,SILVER DOLAR,Ikan Hias Air Tawar,79420,397100000
2022,DKI JAKARTA,KOTA ADM. JAKARTA TIMUR,TETRA,Ikan Hias Air Tawar,760,1140000
2022,DKI JAKARTA,KOTA ADM. JAKARTA UTARA,CUPANG,Ikan Hias Air Tawar,397240,3972400000
2022,DKI JAKARTA,KOTA ADM. JAKARTA UTARA,GUPI,Ikan Hias Air Tawar,404550,2022750000
2022,DKI JAKARTA,KOTA ADM. JAKARTA UTARA,SIKLID,Ikan Hias Air Tawar,38617,193085000
2022,GORONTALO,BONE BOLANGO,ARWANA,Ikan Hias Air Tawar,35,32100000
2022,GORONTALO,BONE BOLANGO,CUPANG,Ikan Hias Air Tawar,19650,196500000
2022,GORONTALO,BONE BOLANGO,GUPI,Ikan Hias Air Tawar,15133,68382000
2022,GORONTALO,BONE BOLANGO,KOMET,Ikan Hias Air Tawar,36500,182500000
2022,GORONTALO,BONE BOLANGO,MAS,Ikan Hias Air Tawar,309110,4478170000
2022,GORONTALO,BONE BOLANGO,OSKAR,Ikan Hias Air Tawar,60,9000000
2022,GORONTALO,BONE BOLANGO,PLATI,Ikan Hias Air Tawar,7502,22506000
2022,GORONTALO,GORONTALO,MAS,Ikan Hias Air Tawar,14016,350400000
2022,GORONTALO,KOTA GORONTALO,CUPANG,Ikan Hias Air Tawar,185,3700000
2022,GORONTALO,KOTA GORONTALO,GUPI,Ikan Hias Air Tawar,110,770000
2022,GORONTALO,KOTA GORONTALO,KOKI,Ikan Hias Air Tawar,690,10350000
2022,GORONTALO,KOTA GORONTALO,MAS,Ikan Hias Air Tawar,4180,104500000
2022,JAMBI,BUNGO,CUPANG,Ikan Hias Air Tawar,23998,63497000
2022,JAMBI,BUNGO,KOKI,Ikan Hias Air Tawar,46500,69750000
2022,JAMBI,BUNGO,MAS,Ikan Hias Air Tawar,27000,40500000
2022,JAMBI,BUNGO,PLATI,Ikan Hias Air Tawar,18500,24250000
2022,JAMBI,KERINCI,KOMET,Ikan Hias Air Tawar,60000,120000000
2022,JAMBI,KERINCI,MAS,Ikan Hias Air Tawar,338000,676000000
2022,JAMBI,KOTA JAMBI,ANGELFISH,Ikan Hias Air Tawar,102700,256750000
2022,JAMBI,KOTA JAMBI,ARWANA,Ikan Hias Air Tawar,35820,2149200000
2022,JAMBI,KOTA JAMBI,BLACK GHOST,Ikan Hias Air Tawar,37000,370000000
2022,JAMBI,KOTA JAMBI,BOTIA,Ikan Hias Air Tawar,22000,165000000
2022,JAMBI,KOTA JAMBI,CUPANG,Ikan Hias Air Tawar,1860900,37218000000
2022,JAMBI,KOTA JAMBI,GUPI,Ikan Hias Air Tawar,760400,3876500000
2022,JAMBI,KOTA JAMBI,KOKI,Ikan Hias Air Tawar,45350,453500000
2022,JAMBI,KOTA JAMBI,KOMET,Ikan Hias Air Tawar,15600,93600000
2022,JAMBI,KOTA JAMBI,LOHAN,Ikan Hias Air Tawar,520,15600000
2022,JAMBI,KOTA JAMBI,MAS,Ikan Hias Air Tawar,74630,1865750000
2022,JAMBI,KOTA JAMBI,MOLI,Ikan Hias Air Tawar,74300,743000000
2022,JAMBI,KOTA SUNGAI PENUH,CUPANG,Ikan Hias Air Tawar,3926,98150000
2022,JAMBI,KOTA SUNGAI PENUH,GUPI,Ikan Hias Air Tawar,5800,29000000
2022,JAMBI,KOTA SUNGAI PENUH,KOMET,Ikan Hias Air Tawar,1674,16740000
2022,JAMBI,KOTA SUNGAI PENUH,MAS,Ikan Hias Air Tawar,5090,50900000
2022,JAMBI,MUARO JAMBI,ANGELFISH,Ikan Hias Air Tawar,7113,14226000
2022,JAMBI,MUARO JAMBI,KOKI,Ikan Hias Air Tawar,11703,117030000
2022,JAWA BARAT,BANDUNG,BARBUS,Ikan Hias Air Tawar,1496766,2993532000
2022,JAWA BARAT,BANDUNG,CUPANG,Ikan Hias Air Tawar,629259,3146295000
2022,JAWA BARAT,BANDUNG,GUPI,Ikan Hias Air Tawar,239963,119981500
2022,JAWA BARAT,BANDUNG,KOKI,Ikan Hias Air Tawar,125697,377091000
2022,JAWA BARAT,BANDUNG,KOMET,Ikan Hias Air Tawar,311084,311084000
2022,JAWA BARAT,BANDUNG,LELE,Ikan Hias Air Tawar,1281107,640553500
2022,JAWA BARAT,BANDUNG,MAS,Ikan Hias Air Tawar,1281485,6407425000
2022,JAWA BARAT,BANDUNG BARAT,ANGELFISH,Ikan Hias Air Tawar,21579,107895000
2022,JAWA BARAT,BANDUNG BARAT,CUPANG,Ikan Hias Air Tawar,52543,1050860000
2022,JAWA BARAT,BANDUNG BARAT,GUPI,Ikan Hias Air Tawar,161031,322062000
2022,JAWA BARAT,BANDUNG BARAT,KEPE-KEPE,Ikan Hias Air Tawar,6800,510000000
2022,JAWA BARAT,BANDUNG BARAT,KOKI,Ikan Hias Air Tawar,60511,605110000
2022,JAWA BARAT,BANDUNG BARAT,KOMET,Ikan Hias Air Tawar,154400,772000000
2022,JAWA BARAT,BANDUNG BARAT,LELE,Ikan Hias Air Tawar,16285,81425000
2022,JAWA BARAT,BANDUNG BARAT,LOBSTER TAWAR,Ikan Hias Air Tawar,395689,593533500
2022,JAWA BARAT,BANDUNG BARAT,MAS,Ikan Hias Air Tawar,175206,5256180000
2022,JAWA BARAT,BANDUNG BARAT,MOLI,Ikan Hias Air Tawar,25222,25222000
2022,JAWA BARAT,BANDUNG BARAT,SIKLID,Ikan Hias Air Tawar,45342,136026000
2022,JAWA BARAT,BEKASI,ANGELFISH,Ikan Hias Air Tawar,70600,494200000
2022,JAWA BARAT,BEKASI,BLACK GHOST,Ikan Hias Air Tawar,21934,87736000
2022,JAWA BARAT,BEKASI,CUPANG,Ikan Hias Air Tawar,106274,531370000
2022,JAWA BARAT,BEKASI,GUPI,Ikan Hias Air Tawar,103304,516520000
2022,JAWA BARAT,BEKASI,KEPE-KEPE,Ikan Hias Air Tawar,236297,9451880000
2022,JAWA BARAT,BEKASI,KOKI,Ikan Hias Air Tawar,30265,60530000
2022,JAWA BARAT,BEKASI,KOMET,Ikan Hias Air Tawar,48889,195556000
2022,JAWA BARAT,BEKASI,LELE,Ikan Hias Air Tawar,30887,92661000
2022,JAWA BARAT,BEKASI,LOHAN,Ikan Hias Air Tawar,16298,244470000
2022,JAWA BARAT,BEKASI,MOLI,Ikan Hias Air Tawar,77582,387910000
2022,JAWA BARAT,BEKASI,PLATI,Ikan Hias Air Tawar,1124176,2810440000
2022,JAWA BARAT,BEKASI,RAINBOW,Ikan Hias Air Tawar,137090,3427250000
2022,JAWA BARAT,BEKASI,TETRA,Ikan Hias Air Tawar,89188,310058000
2022,JAWA BARAT,BOGOR,ANGELFISH,Ikan Hias Air Tawar,29950210,89850630000
2022,JAWA BARAT,BOGOR,BARBUS,Ikan Hias Air Tawar,6453870,19361610000
2022,JAWA BARAT,BOGOR,BLACK GHOST,Ikan Hias Air Tawar,8260100,123901500000
2022,JAWA BARAT,BOGOR,GUPI,Ikan Hias Air Tawar,18677260,186772600000
2022,JAWA BARAT,BOGOR,KAKAP,Ikan Hias Air Tawar,10414570,52072850000
2022,JAWA BARAT,BOGOR,KOKI,Ikan Hias Air Tawar,29025960,290259600000
2022,JAWA BARAT,BOGOR,LELE,Ikan Hias Air Tawar,15558220,62232880000
2022,JAWA BARAT,BOGOR,LOBSTER TAWAR,Ikan Hias Air Tawar,93665120,468325600000
2022,JAWA BARAT,BOGOR,LOHAN,Ikan Hias Air Tawar,29234780,292347800000
2022,JAWA BARAT,BOGOR,MAS,Ikan Hias Air Tawar,16733570,117134990000
2022,JAWA BARAT,BOGOR,MOLI,Ikan Hias Air Tawar,15197510,151975100000
2022,JAWA BARAT,BOGOR,TETRA,Ikan Hias Air Tawar,29046840,111920900000
2022,JAWA BARAT,CIAMIS,CUPANG,Ikan Hias Air Tawar,19064,95320000
2022,JAWA BARAT,CIAMIS,KOKI,Ikan Hias Air Tawar,9865,49325000
2022,JAWA BARAT,CIAMIS,KOMET,Ikan Hias Air Tawar,30562,52624000
2022,JAWA BARAT,CIAMIS,LOHAN,Ikan Hias Air Tawar,4732,47320000
2022,JAWA BARAT,CIAMIS,MAS,Ikan Hias Air Tawar,247640,2476400000
2022,JAWA BARAT,CIANJUR,BARBUS,Ikan Hias Air Tawar,3026265,2421012000
2022,JAWA BARAT,CIANJUR,CUPANG,Ikan Hias Air Tawar,2486935,6217337500
2022,JAWA BARAT,CIANJUR,GUPI,Ikan Hias Air Tawar,2414375,3621562500
2022,JAWA BARAT,CIANJUR,KOKI,Ikan Hias Air Tawar,5379445,53794450000
2022,JAWA BARAT,CIANJUR,KOMET,Ikan Hias Air Tawar,3864975,3091980000
2022,JAWA BARAT,CIANJUR,LOHAN,Ikan Hias Air Tawar,1832250,54967500000
2022,JAWA BARAT,CIANJUR,MAS,Ikan Hias Air Tawar,9617130,24042825000
2022,JAWA BARAT,CIANJUR,MOLI,Ikan Hias Air Tawar,2238680,1119340000
2022,JAWA BARAT,CIANJUR,PLATI,Ikan Hias Air Tawar,2314945,1157472500
2022,JAWA BARAT,GARUT,CUPANG,Ikan Hias Air Tawar,5060155,59930970000
2022,JAWA BARAT,GARUT,GUPI,Ikan Hias Air Tawar,3529855,17649275000
2022,JAWA BARAT,GARUT,KOKI,Ikan Hias Air Tawar,3226198,83172530000
2022,JAWA BARAT,GARUT,KOMET,Ikan Hias Air Tawar,7967574,79675740000
2022,JAWA BARAT,GARUT,MAS,Ikan Hias Air Tawar,14739463,442183890000
2022,JAWA BARAT,GARUT,MOLI,Ikan Hias Air Tawar,6635324,16588310000
2022,JAWA BARAT,GARUT,PLATI,Ikan Hias Air Tawar,5378396,10756792000
2022,JAWA BARAT,GARUT,RED DEVIL,Ikan Hias Air Tawar,2366891,36430015000
2022,JAWA BARAT,GARUT,TETRA,Ikan Hias Air Tawar,3118585,10793010000
2022,JAWA BARAT,KARAWANG,BARBUS,Ikan Hias Air Tawar,3200,960000
2022,JAWA BARAT,KARAWANG,CUPANG,Ikan Hias Air Tawar,341785,341785000
2022,JAWA BARAT,KARAWANG,GUPI,Ikan Hias Air Tawar,93360,93360000
2022,JAWA BARAT,KARAWANG,KOKI,Ikan Hias Air Tawar,56810,56810000
2022,JAWA BARAT,KARAWANG,LOHAN,Ikan Hias Air Tawar,5800,14500000
2022,JAWA BARAT,KARAWANG,MAS,Ikan Hias Air Tawar,132700,663500000
2022,JAWA BARAT,KARAWANG,MOLI,Ikan Hias Air Tawar,1121020,560510000
2022,JAWA BARAT,KOTA BANDUNG,CUPANG,Ikan Hias Air Tawar,8565,42825000
2022,JAWA BARAT,KOTA BANDUNG,GUPI,Ikan Hias Air Tawar,90116,112645000
2022,JAWA BARAT,KOTA BANDUNG,KOKI,Ikan Hias Air Tawar,74900,749000000
2022,JAWA BARAT,KOTA BANDUNG,LELE,Ikan Hias Air Tawar,80686,100857500
2022,JAWA BARAT,KOTA BANDUNG,LOBSTER TAWAR,Ikan Hias Air Tawar,31349,15674500
2022,JAWA BARAT,KOTA BANDUNG,MAS,Ikan Hias Air Tawar,103480,609011000
2022,JAWA BARAT,KOTA BANDUNG,MOLI,Ikan Hias Air Tawar,56769,42576750
2022,JAWA BARAT,KOTA BANDUNG,PLATI,Ikan Hias Air Tawar,116199,87149250
2022,JAWA BARAT,KOTA BANDUNG,RAINBOW,Ikan Hias Air Tawar,3149,12596000
2022,JAWA BARAT,KOTA BANDUNG,SELUANG,Ikan Hias Air Tawar,113301,339903000
2022,JAWA BARAT,KOTA BANDUNG,SIKLID,Ikan Hias Air Tawar,67147,201441000
2022,JAWA BARAT,KOTA BANDUNG,TETRA,Ikan Hias Air Tawar,2518,1259000
2022,JAWA BARAT,KOTA BEKASI,ANGELFISH,Ikan Hias Air Tawar,3424126,15116441000
2022,JAWA BARAT,KOTA BEKASI,ARWANA,Ikan Hias Air Tawar,969784,33942440000
2022,JAWA BARAT,KOTA BEKASI,BLACK GHOST,Ikan Hias Air Tawar,4837897,24189485000
2022,JAWA BARAT,KOTA BEKASI,BOTIA,Ikan Hias Air Tawar,1640633,24609495000
2022,JAWA BARAT,KOTA BEKASI,CUPANG,Ikan Hias Air Tawar,1550460,4253150000
2022,JAWA BARAT,KOTA BEKASI,GUPI,Ikan Hias Air Tawar,1739952,869976000
2022,JAWA BARAT,KOTA BEKASI,KEPE-KEPE,Ikan Hias Air Tawar,3721888,130266080000
2022,JAWA BARAT,KOTA BEKASI,LELE,Ikan Hias Air Tawar,67600,338000000
2022,JAWA BARAT,KOTA BEKASI,LOBSTER TAWAR,Ikan Hias Air Tawar,207000,621000000
2022,JAWA BARAT,KOTA BEKASI,LOHAN,Ikan Hias Air Tawar,2258553,6775659000
2022,JAWA BARAT,KOTA BEKASI,MAS,Ikan Hias Air Tawar,269368,9427880000
2022,JAWA BARAT,KOTA BEKASI,TETRA,Ikan Hias Air Tawar,3464239,20045807550
2022,JAWA BARAT,KOTA BOGOR,ANGELFISH,Ikan Hias Air Tawar,1925000,1420000000
2022,JAWA BARAT,KOTA BOGOR,ARWANA,Ikan Hias Air Tawar,20050,751750000
2022,JAWA BARAT,KOTA BOGOR,BLACK GHOST,Ikan Hias Air Tawar,943000,1264200000
2022,JAWA BARAT,KOTA BOGOR,CUPANG,Ikan Hias Air Tawar,710000,710000000
2022,JAWA BARAT,KOTA BOGOR,GUPI,Ikan Hias Air Tawar,685000,845000000
2022,JAWA BARAT,KOTA BOGOR,GURAMI,Ikan Hias Air Tawar,739500,821000000
2022,JAWA BARAT,KOTA BOGOR,KEPE-KEPE,Ikan Hias Air Tawar,172500,3675000000
2022,JAWA BARAT,KOTA BOGOR,KOKI,Ikan Hias Air Tawar,1191500,911000000
2022,JAWA BARAT,KOTA BOGOR,KOMET,Ikan Hias Air Tawar,55500,42000000
2022,JAWA BARAT,KOTA BOGOR,LELE,Ikan Hias Air Tawar,5698000,6212000000
2022,JAWA BARAT,KOTA BOGOR,LOHAN,Ikan Hias Air Tawar,14500,362500000
2022,JAWA BARAT,KOTA BOGOR,MAS,Ikan Hias Air Tawar,18200,259000000
2022,JAWA BARAT,KOTA BOGOR,MOLI,Ikan Hias Air Tawar,1930000,785000000
2022,JAWA BARAT,KOTA BOGOR,NIASA,Ikan Hias Air Tawar,223000,223000000
2022,JAWA BARAT,KOTA BOGOR,OSKAR,Ikan Hias Air Tawar,180000,624000000
2022,JAWA BARAT,KOTA BOGOR,PLATI,Ikan Hias Air Tawar,1494150,1034045000
